feature_id	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104
HILICZ_negative|IK:OKVJCVWFVRATSG-UHFFFAOYSA-N	1859745.7241000163	5565867.378801944	8902081.980422428	1188883.2693246424	546299.5443488517	574804.3377228939	4068697.5900927605	2243995.7223863495	4760684.497056217	491216.10028644616	4857330.1046610065	0.0	0.0	9087099.68499825	4055382.692301116	5329781.978808723	855870.7107537616	409765.5842978026	0.0	1809814.6219636432	1218192.0263697924	1941482.2454949818	2540047.0310236653	0.0	193850.78485222516	0.0	11344637.430547552	734068.8603395039	665093.2662801299	1425496.644612884	3511846.57731047	2015640.7625566926	984290.619845748	2547867.2264507767	7205992.358024613	2601028.441158455	3035258.513744827	814632.8693066348	1536954.8380039637	9671150.307459334	995812.3021937349	14587403.813970169	266187.69475537917	2333866.822578853	29871442.34065023	799661.0663596559	0.0	16005683.11763727	134783.140288977	11403000.428754624	11590220.739420056	4767394.140133458	776828.1785481687	30713356.17842462	4361742.526235653	8414955.66344789	5366148.7963311225	7636004.775582721	5045818.967685498	8399043.115151763	2395148.9157736446	0.0	1711778.5788844968	1087410.146474806	491655.1579620584	725229.0262133578	1206422.6810189863	1158666.2399185854	0.0	2682293.468129529	433427.8850043041	1930363.273369353	9379342.037022123	5284426.278129804	2346978.4045420345	3410977.336368402	0.0	1412730.831244208	1685897.2112157643	0.0	5475355.761776153	3775478.5621753475	6623123.827936386	3299195.925775499	30283997.561433442	11239263.490638979	415812.3098907625	990781.4938657447	1331537.0131456396	646684.380661415	1116882.0576980545	3198264.972964667	4237228.333415365	21730056.315226465	478590.8293212968	10901831.411810605	474536.85131789965	387596.3696829491	5109639.999373787	237065.1652205437	13518011.6317445	793467.6369890666	375442.7411561451	7653347.179182231	0.0
HILICZ_positive|IK:CDRPUGZCRXZLFL-UHFFFAOYSA-N	0.0	0.0	7206811.16019619	0.0	0.0	0.0	14273530.399555136	0.0	21763280.802537233	0.0	12830795.151846197	0.0	0.0	0.0	8829497.144037712	0.0	0.0	0.0	21002750.590324227	0.0	21829862.11977098	13061923.334748907	0.0	0.0	0.0	0.0	0.0	6616506.652272709	0.0	0.0	0.0	0.0	0.0	0.0	20089511.699834123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7651648.339403658	9736909.568064291	0.0	0.0	15635555.87145415	0.0	13804536.292968445	0.0	0.0	0.0	0.0	4852842.863493089	0.0	14786745.830860235	13085514.47952143	10216989.240696369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7038735.844923218	5240581.32374815	8716797.701124135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9849820.452814046	5530220.878181612	8439008.109225951	7496820.285240191	13450867.528170642	8176723.401245971	12698435.033672817	3973949.407497675	0.0	0.0	0.0	3184073.5541662946	0.0	4958253.001432813	0.0	14383129.390620733	0.0	0.0	0.0	0.0	5581797.436016622	0.0	0.0	0.0	0.0	0.0	0.0
HILICZ_positive|IK:OLXZPDWKRNYJJZ-RRKCRQDMSA-N	31678226.86911761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2059212.125313125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2161642.925637417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	618808.9861626418	21105217.780343037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17062728.145024266	0.0	26104137.153146897	0.0	0.0	0.0	0.0	0.0	0.0	9038292.293561224	0.0	8791343.58436209	0.0	0.0	0.0	0.0	0.0	0.0	12835620.01479581	0.0	0.0	0.0	25474161.19706842	0.0	0.0	0.0	11431753.374325903	0.0	0.0	0.0	4372647.138127863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17361904.678543497	0.0	0.0	0.0	0.0
C18_positive|IK:BJHIKXHVCXFQLS-PQLUHFTBSA-N	8288933.749483972	23630582.929710407	6491703.961062075	0.0	19453250.50961297	0.0	5411956.032213232	0.0	0.0	10398867.96847923	0.0	0.0	0.0	5563291.246121518	0.0	0.0	2075591.3881232676	0.0	0.0	0.0	19931790.119189847	0.0	0.0	0.0	0.0	0.0	32628212.528823737	0.0	3561039.6289453176	0.0	964658.3290921128	0.0	0.0	0.0	3982809.145308586	3357111.1651868653	0.0	0.0	0.0	7987757.8752053175	0.0	0.0	0.0	3466353.4103358225	0.0	0.0	0.0	0.0	0.0	16940646.501284048	0.0	0.0	0.0	8100341.242860195	0.0	5346569.487914014	0.0	0.0	0.0	0.0	4526172.918438226	3763914.435885483	0.0	0.0	0.0	0.0	0.0	2109501.963247054	0.0	5871761.239104369	0.0	0.0	0.0	5025283.492489074	0.0	0.0	0.0	0.0	0.0	0.0	11881544.107069083	0.0	0.0	9029663.267759018	0.0	0.0	0.0	3262511.765042598	5001780.696001048	0.0	0.0	0.0	0.0	0.0	0.0	5973851.047716507	0.0	0.0	0.0	909194.5949642363	0.0	0.0	0.0	24301035.585499328	0.0
C18_negative|IK:BJEPYKJPYRNKOW-REOHCLBHSA-N	0.0	36161876.98215677	6660746.582567226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16228965.643447885	0.0	4692942.943231103	8187864.2135411855	0.0	0.0	0.0	0.0	1167833.022325977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20602719.51358111	0.0	0.0	0.0	0.0	27309544.596316937	0.0	5445407.006245767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13289991.130085625	0.0	0.0	0.0	7259257.198667686	0.0	0.0	0.0	181776.27048876561	0.0	0.0	0.0	11176582.328218488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21363227.95742406	0.0	0.0	8862099.76648541	0.0
HILICZ_positive|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N	4119197.1679665837	0.0	0.0	1421895.1949556211	6315394.221772237	4991669.332416817	1610501.6135474702	3425719.4381277584	852912.1692358686	2415395.2841591258	9503988.356721511	1425196.4853752374	0.0	0.0	0.0	962921.285125494	2274929.6077794656	1234774.5670738467	820963.7201460003	448518.3362786361	15001013.508548465	3648299.388999649	0.0	2118969.1461181133	3183535.2556146323	1567942.7779742372	3925662.5517072654	1171865.474009261	3461536.8237631363	459597.0294186001	0.0	0.0	6435379.901659069	3908859.6121215415	2973478.815488892	5876660.415368981	0.0	6100664.490724192	3047153.829742843	46800339.446577825	0.0	2429718.714283823	3806852.62870373	2835651.4380972954	6956896.494259089	2787278.2933546645	1839783.3816549373	4308847.288945558	0.0	10049397.001629123	6345021.972855747	2613648.2079901746	5408452.583250888	1290266.340242266	0.0	1404531.088758982	1171197.23649609	0.0	3655899.712234254	3446503.12071869	585441.4340449871	0.0	949828.5823151313	1950328.3943397366	0.0	177424.8057638126	2045035.086099905	2036700.7472532375	2108906.8271784433	1861083.6762845654	266632.3390595149	5683495.478950951	11914350.41858607	5377506.340405099	2864583.8400286348	2408545.2934660376	1967651.804968809	1147348.9853384246	4236712.361594946	1782516.8580304747	4886546.831287473	488985.13765519863	1823360.749728612	0.0	670751.0040208398	1258275.8288048194	685636.4988597154	0.0	3346527.8748776815	5711225.220221308	3824653.5860378435	2416348.487226194	2553410.8466722444	3455140.2865860253	0.0	1627905.136398963	1753291.2101876293	684270.1537187474	2088948.8087232495	1616140.2822633153	24539046.829867143	0.0	2263192.2826612564	2025468.653997144	2024310.5073499954
HILICZ_positive|IK:NJMQSVWMCODQIP-FQXXIRCGSA-N	0.0	0.0	0.0	996823.3942985721	0.0	431647.7366615401	1037224.9853463701	2395312.3234393788	4364562.495357912	0.0	2509392.542123871	0.0	0.0	0.0	6196631.121862535	4391062.097163646	332789.92242156266	337267.6523069868	12098768.437737718	751698.1294551934	24381865.825222503	2145343.039989143	0.0	0.0	305669.63108880376	0.0	0.0	966479.3670912626	352587.56247007486	408437.01475606876	0.0	356926.4070596144	1142792.3626223588	1256720.7541102932	24699364.52868977	729633.2685274247	2580486.732382254	470676.219429921	895470.34778516	9583786.875246987	0.0	0.0	0.0	1398173.0837410826	9876284.097000485	1044642.3491258362	167638.27890620206	5839710.635913773	0.0	15366189.782823792	9749240.865796395	0.0	293921.58158908214	0.0	0.0	755481.7548869544	10910332.591354595	2073695.6082264471	2665625.4729194315	5955948.876422855	0.0	0.0	0.0	5651069.2233374305	789678.705149214	0.0	1783968.095864162	408588.54546127334	2639330.265299125	0.0	964666.0475604978	4396617.497118322	30453340.83135678	0.0	0.0	5218691.621808413	590316.8370076526	0.0	1289701.9650218703	462641.29364441003	0.0	0.0	12354861.126753163	3527064.1994828437	9437195.601763073	0.0	0.0	657009.2873420977	0.0	481849.449178583	424286.94530130905	741006.2599305914	4905821.903001239	2983117.7216210617	0.0	2868400.8606720464	0.0	0.0	1660862.3785485257	0.0	0.0	0.0	0.0	13019353.387469389	0.0
HILICZ_positive|IK:FVXDQWZBHIXIEJ-LNDKUQBDSA-N	4508148.452933744	3305418.9565046765	5413298.518436389	0.0	0.0	0.0	0.0	0.0	3163790.937922577	0.0	22371696.30215386	0.0	0.0	0.0	4209452.752815472	6922513.866070194	0.0	0.0	0.0	0.0	11008839.168523198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25989155.132958584	0.0	0.0	0.0	0.0	0.0	0.0	9229424.693362765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12027710.152125806	0.0	7281822.304711725	0.0	0.0	0.0	0.0	7384226.598576658	0.0	0.0	0.0	7093511.078238456	0.0	0.0	6995482.018621665	0.0	0.0	0.0	0.0	0.0	2663502.965064259	0.0	0.0	23274170.13486254	7591395.333086145	0.0	6056220.507570389	0.0	0.0	0.0	0.0	0.0	0.0	3312478.659203567	3878505.9524616916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20717414.916427433	0.0	0.0	12003505.462683795	0.0
HILICZ_negative|IK:ODHCTXKNWHHXJC-UHFFFAOYSA-N	213874.58129717392	45665418.27507316	629361.0080682175	0.0	267181.9834709318	0.0	0.0	159917.3154533803	848863.8501141372	0.0	14403700.853581943	0.0	0.0	0.0	343642.89404477197	1566513.5848656306	0.0	116823.85073634952	1503881.5152997824	0.0	2979143.8043770473	0.0	0.0	0.0	0.0	0.0	3927708.1264421945	0.0	0.0	0.0	137707.57948987215	0.0	0.0	0.0	7282924.520220765	0.0	695430.9304382816	0.0	0.0	15243349.751778439	0.0	3725258.425845383	0.0	0.0	4027431.7457328583	0.0	508624.1816952232	1794242.6258417207	0.0	5939369.947868592	153563.83988894522	619809.7245670703	0.0	3007983.799088225	0.0	0.0	808580.1469858139	0.0	120002.98498000955	168531.2041238545	242193.94976420712	429201.07031548064	0.0	3266454.0063868547	0.0	0.0	0.0	0.0	0.0	346799.752998069	146040.33388125882	170136.45841784764	880349.6161735054	2018805.5181257895	0.0	396535.47115721647	0.0	0.0	0.0	0.0	305579.2373759149	0.0	0.0	791566.3213119208	3314343.721499235	0.0	0.0	0.0	0.0	293730.5275303271	0.0	0.0	0.0	657847.6202124206	0.0	0.0	0.0	0.0	0.0	0.0	5153485.1054734	0.0	0.0	1791665.7072088572	0.0
HILICZ_negative|IK:AKEUNCKRJATALU-UHFFFAOYSA-N	0.0	30321704.84835246	0.0	0.0	0.0	0.0	216106.2784281148	0.0	804940.5600429106	0.0	33506459.47488152	0.0	0.0	653489.6019677441	0.0	3886233.237411185	0.0	0.0	1413308.8123167004	0.0	711905.8407035235	0.0	0.0	0.0	0.0	0.0	7934997.4290192975	0.0	0.0	0.0	0.0	0.0	140488.91789335755	0.0	2803021.53689585	0.0	531796.2410703187	0.0	0.0	13090645.05684652	0.0	3349183.716731817	0.0	0.0	2956555.812068508	0.0	0.0	2179840.579654355	0.0	4481900.610944652	160827.2037374226	0.0	0.0	804347.3590332677	0.0	0.0	632628.6029189976	0.0	0.0	1022473.1805546886	0.0	608943.6883967384	0.0	5494844.863082888	0.0	0.0	0.0	0.0	0.0	262767.78593319276	262518.16572133824	256615.26921517728	906402.8502105928	2622826.812897975	0.0	0.0	0.0	90971.74013996709	0.0	0.0	0.0	0.0	0.0	1033702.8108731292	0.0	0.0	427746.9298297971	0.0	0.0	0.0	0.0	0.0	0.0	334317.88276822155	0.0	0.0	0.0	0.0	0.0	0.0	18371598.368299033	0.0	0.0	5550512.032972406	0.0
HILICZ_positive|IK:MWAYRGBWOVHDDZ-UHFFFAOYSA-N	2383267.678790735	6441597.080103415	6090123.556882572	1960938.611367617	0.0	492212.7382309874	5313932.710562972	2013621.5751785473	11037762.822977856	1951416.1970303874	9114125.13809932	0.0	0.0	0.0	2759011.242661347	2903534.5591515685	431703.2744278675	382700.42237683653	15011633.299563153	1046788.1746497185	0.0	7164051.537031675	1406097.388583508	0.0	0.0	0.0	18503202.085955653	970118.9525230224	614356.6648061243	330589.06058302766	0.0	0.0	3801173.2041161736	2152325.6852870383	8735033.794253439	1533960.1060305538	6042181.536927015	4630710.707751204	2067765.3861727663	12863447.228802754	976303.295759818	10866972.262680924	0.0	2772723.8438700624	14425989.486505238	1022792.9244993267	0.0	16926164.664602805	0.0	7485916.375228274	8751959.089712637	9616123.946854942	471754.49350712314	13393422.521636564	1384822.9418797279	3043255.302509613	10293436.871201592	4265472.979423952	9854102.321943711	6722554.27826481	11702371.637667265	10756312.247762274	0.0	2907883.4241022887	652923.0453870519	0.0	5156511.36245895	719437.8459573414	3661068.709235683	1285858.8057959003	1194759.7093484907	3076468.9483754355	16378467.336150607	3764608.5407703966	1844895.738428624	595250.9527257299	315136.4568279104	1403292.2744869664	4422581.804494263	343566.67457655264	4014943.6104251905	2503401.5839658105	7153108.299248927	506451.1014533439	15702290.916989643	1618615.4847451558	0.0	626078.7307317606	1603609.1759089662	0.0	1123061.5246271556	1727941.6715410475	6578143.5456380565	8688487.458661849	0.0	7921387.212885901	759928.2945858975	0.0	2404729.938737707	336850.5435159256	17987600.809195656	0.0	0.0	13426712.582067221	0.0
C18_negative|IK:CZMRCDWAGMRECN-UGDNZRGBSA-N	0.0	0.0	3180426.21416336	0.0	8140155.667264609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12936729.910096264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3980693.915949993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5865188.9998590825	2645825.524640692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14253027.433992798	0.0	13155785.614904197	0.0	0.0	0.0	5940756.346007637	0.0	0.0	10757992.840364449	11522059.577830914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10571651.106856152	0.0	0.0	24642009.406776503	0.0	0.0	7358233.052380554	0.0	0.0	0.0	0.0	0.0	0.0	8736627.107070064	0.0	22347076.9684682	2487355.286985772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HILICZ_negative|IK:NGFMICBWJRZIBI-UHFFFAOYSA-N	793148.0034772987	660542.9843623622	8058925.35075616	1058878.7974168684	476739.8186660412	504255.72274626786	3649603.7329704505	1898625.5196141007	4377625.161383859	1080771.0865543657	7581889.48673235	0.0	0.0	8212066.87302018	3704625.4690549998	0.0	692477.1674235091	517270.77648407203	1340224.3121539347	1611041.612161129	2534765.9757342404	1392333.830781654	0.0	0.0	0.0	0.0	2133151.0245238557	0.0	577237.6666112334	1729088.1010196425	3134964.1679585865	1765975.0888228705	2867773.5910623684	1965412.5103301487	0.0	2199456.945530053	3680010.3043261454	704458.7657792941	1420604.4732677194	8381855.879743104	965291.8763122546	3181433.450642581	222708.71721259927	2132831.7428270383	27367738.363942154	0.0	0.0	15565244.012010958	114065.44121033224	8769493.917869246	0.0	4370973.976870027	755722.5289999773	3973747.8858742705	4047024.4699064447	9689965.876927068	754160.076550051	6828078.761442119	4479691.759374451	7548833.956171518	18017932.841252703	1081020.8024814713	1494548.9209801266	2916384.8032762315	509415.63301676995	643649.8647454423	1060160.07187168	1032882.8619482359	0.0	2425466.5102719325	0.0	2866178.9453164544	1464595.2028570168	3117710.4155517276	2173204.8198235496	3001053.3516270216	436447.12621648936	2328375.2102702726	0.0	238166.42263453422	5142401.852903758	3343811.8088672496	7125499.7024900885	0.0	1752469.7548558102	10145443.971744142	342717.4382921131	885094.5474256804	0.0	562779.9550729267	0.0	2878082.938405556	3809419.0200993936	18375846.094707035	557003.9903317869	10177986.918033248	0.0	332084.860156283	3989167.2968560928	205731.33394185995	11151928.517428042	690084.718576496	430902.9262071368	6428028.392996891	143441.21894455145
C18_positive|IK:SHGAZHPCJJPHSC-UHFFFAOYSA-N	0.0	224094.39069570656	79961.55364209406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20615986.923100006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3031743.064974984	38303805.9601636	0.0	0.0	0.0	0.0	0.0	515465.9458872525	0.0	0.0	0.0	0.0	40978.675397820836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65985.57288585596	0.0	209518.14625194686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118297.38543131939	219771.7839252646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110583.07330499224	235819.8445210008	0.0	0.0	0.0	0.0	324508.51754155825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3652143.2198151345	0.0	0.0	10695247.108013742	0.0	1573770.2740988731	0.0	0.0	0.0	0.0
HILICZ_negative|IK:VZCYOOQTPOCHFL-UPHRSURJSA-N	0.0	12304058.129275322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15506567.162637109	0.0	0.0	3967422.3005894404	0.0	0.0	0.0	0.0	0.0	132463.8474786606	3544353.2798385145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153471.18066883466	0.0	0.0	0.0	6554670.766964436	0.0	0.0	0.0	0.0	14006061.898096548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	942118.0615839438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186068.1621356207	0.0	0.0	14153191.095386552	0.0	0.0	188806.12283613146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17970190.01521152	0.0	0.0	0.0	0.0	207387.29116402208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7567309.781054721	0.0	0.0	27979478.457804337	0.0
C18_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N	1144768.4291066313	424571.3568204495	116441.4396329731	1763733.4262907961	268487.8837001832	1972194.5228081204	4010366.1868286473	1777842.3403264205	4473257.5388121605	1491900.6156006842	294053.914788582	698918.0239627267	334118.7127661519	3822501.890710333	20862281.281736877	8332114.093944274	3835999.904149999	527132.3272622343	2673952.8331766343	493323.2886243443	249431.9332262276	3008088.528073833	463095.2695864292	2791705.799547488	1372200.9003778594	607643.8119357764	3143136.949997866	1282892.2716801371	4979092.692332898	124717.28628031167	236723.9173445952	52033.64137498474	141437.81553958656	1828237.0905211712	420982.22520479094	1049888.7785049933	1944257.6171257703	629731.6028962845	2237577.881841382	2006824.483618378	2345370.961798391	1835579.4493253338	3947131.943259962	2016389.0384065495	1607206.9537108808	128495.39687900704	2095716.2142961896	7594438.065074704	291283.8425915444	5233749.474324519	2865607.9471000256	374870.4494984324	696143.8312411802	724886.9164403093	118190.8692338951	291123.3581288414	3848916.907824941	1436979.9897777156	2022715.6617155245	2775045.928408025	1246659.802029054	3406016.653966657	557162.2714659291	17505974.59816452	1617926.3234105553	72356.49798733585	2563278.2074663765	1340980.3425006268	4327021.991420357	2697098.571573472	4805832.791755625	4586522.426647773	358427.5549569	437886.1906011853	2359338.515693867	918279.9228055328	3486192.2847684007	662957.3269890129	2610700.77678363	2345516.237300798	129926.98330068159	5355586.358696273	328991.05448974366	32217051.760298528	506366.4430603622	91612.36179918425	3574948.206481724	5937578.211902202	3436616.6427084804	139822.52875438504	1388838.060957373	6939999.569487855	1037767.177469681	621225.1273546217	2381912.110309042	103506.77232521222	1298955.4132504507	1539789.500561595	237330.0764425697	1473067.397055451	437797.313941473	1441890.9096751588	1116590.328253071	2561918.9004633874	948700.0711057228
C18_negative|IK:GUBGYTABKSRVRQ-QUYVBRFLSA-N	8188184.8436386455	0.0	0.0	3083478.560939276	0.0	0.0	3371311.470379218	7383203.339913138	4799763.724962283	6507775.643728393	9412110.64937391	1963363.4783292182	3115675.569729326	0.0	10954682.080968432	13179167.293766068	2905253.714880867	3704882.773268741	12577431.449202163	4109025.22857048	16770322.090933984	4302614.5309121	0.0	2062419.113738686	4043524.901043987	2715614.857938879	13360077.586201526	0.0	5982436.795927065	2770198.8235763693	0.0	2865194.327914925	1935926.3292521867	1913692.6944449262	6900705.903338498	2961256.3670488973	4512832.723533474	1876649.9930770185	3700736.746441504	0.0	0.0	0.0	6639372.69846635	2603296.661487002	16748892.084327199	4030475.329894431	0.0	13153553.896836612	0.0	10733564.248045737	11010726.369451763	0.0	2599969.570183032	0.0	4134238.5303535545	3710502.72820684	12537601.435926838	0.0	2723379.5754542956	5319984.291866141	0.0	0.0	0.0	5847285.32160851	2561163.7264001546	1895053.2206426908	0.0	2834235.046680223	3819591.768788131	0.0	6250500.448132936	8798837.708120465	0.0	5277904.825841538	4146689.9563409393	0.0	2609888.0431948313	2467793.5767987343	3335549.1488581765	3221545.037075646	4013166.2230319264	0.0	0.0	10842993.074410819	0.0	0.0	0.0	0.0	0.0	2554079.0159451934	0.0	3858401.602764963	2006885.4220737189	8598895.728168122	3359629.8225008296	5284339.800784571	0.0	0.0	5107745.23729369	0.0	0.0	0.0	2837591.951950404	12078207.506598614	0.0
